AIBL,AIBR,AVAL,AVAR,AVBL,AVBR,AVEL,AVER,BAGL,BAGR,OLLL,OLLR,OLQDL,OLQVR,RIBL,RIBR,RID,RIVL,RIVR,RMED,RMEL,RMER,RMEV,SMDDL,SMDVL,SMDVR,URYDL,URYDR,URYVL
44.61938857,54.4104206,93.75008292,113.4704275,75.98541783,14.09915735,39.20409922,44.72839723,6.130884967,5.707751387,10.36684561,22.79840103,15.98986576,24.20612324,19.50786949,65.87406394,8.897838819,6.287679753,3.320830171,48.73859241,23.092876,49.31838921,31.75572465,32.74230298,36.85005256,16.31928241,14.40116162,13.39251809,149.2514747
33.70072654,51.16420107,91.8459115,111.2050828,97.00206789,14.15816033,38.9663444,43.34410295,11.35291355,13.91854769,10.74017859,21.00913312,17.84597787,25.21825084,28.85706555,80.01000215,11.33446939,12.69648287,10.40865094,59.5256583,25.06651992,36.65909515,38.53541251,53.90254525,34.86857091,13.12053187,15.65352764,17.56850346,147.0959164
34.62218179,40.87018121,86.85641679,95.05015677,130.8856892,20.93629508,34.02979994,66.08888943,5.614677944,4.249272029,12.42062997,20.26753917,11.85098228,20.43934336,34.61126562,132.4904763,13.54430114,12.16163417,7.233729384,54.87914661,32.24033435,48.3334613,39.56584788,50.12476862,31.86431076,27.54901093,13.02624405,20.41571625,195.3516604
28.52474639,32.24297254,68.12178164,75.38339955,165.5797895,40.92575922,24.72242088,61.70560137,0.395164249,1.458809835,9.41119886,18.90649502,8.892888448,22.59602361,31.37828782,178.9297755,10.47012242,13.84827898,4.828739515,56.12472434,37.31483789,31.82162758,54.32169796,29.14219818,33.21952597,30.01798343,7.404043449,17.57649818,179.283189
16.87635949,32.23187817,53.24172392,61.34810124,164.818653,41.74964372,21.23433212,47.57301212,4.913882996,4.071057244,3.7157912,16.12265368,13.35616044,22.86699494,59.75030095,204.1045125,10.8585749,5.606958171,2.527439647,63.51826244,40.46809596,21.71431929,81.17739093,29.48419938,33.26814392,16.16274392,5.298713182,16.69955457,194.3943362
14.92417837,33.27671858,42.14121351,57.66816326,169.7459863,48.68048309,16.37136065,46.96784467,4.457939608,9.848176311,12.24292375,20.36410401,7.457348381,19.18403853,74.49617087,205.2710008,11.22743379,16.97020172,4.281861092,57.9561037,35.45609569,18.20530371,99.67864823,22.59554876,29.42982336,18.68576321,8.379054619,15.89717866,195.3549724
35.52431987,33.57322248,32.38845546,45.68229021,152.67359,81.13285793,22.47029222,44.4997447,10.16003084,19.3972328,11.67564323,18.97101855,10.17653289,16.46221632,65.54234058,213.3682895,10.05641272,7.805601327,8.1413907,41.42523036,36.85122245,23.52183725,102.8381759,27.34892294,43.05696258,25.95723893,8.706632933,17.43908202,197.6804142
28.48011809,36.13112373,32.88734994,57.00204453,120.3060066,75.9870316,17.00608826,32.48755326,11.65758057,24.47035562,16.68092961,27.34700814,13.56854507,18.89433861,72.87058059,178.7523996,9.421739237,10.11598286,10.70081125,60.49941883,33.09785981,16.76002601,91.9073682,24.25152714,35.25149517,21.7261866,12.19275303,19.9725805,221.6315117
37.30506819,38.15288838,32.46354136,46.22925926,96.33345773,73.98583648,14.89045326,52.11909131,23.69861815,21.4788615,14.91973393,23.75917741,11.68090983,21.30933411,68.75859364,150.2641663,15.81276704,20.18980023,7.453798793,52.35377466,35.5404302,23.73940745,87.49875762,24.36846145,42.39239944,28.30879443,11.31270305,17.78759546,223.7946862
41.74743236,47.47880288,24.45366088,42.43738297,92.09394806,61.78658559,11.75836779,53.41828694,22.38740084,28.18503803,18.07916793,20.86189278,13.73558325,26.10610864,61.87069338,140.1350373,11.04137588,20.33771013,13.47233085,42.57889038,38.91809329,34.32970588,102.1978632,27.49330723,40.5487058,43.8295209,13.96977078,23.188283,213.3682056
35.99462425,39.24191941,22.33976149,27.75789074,108.9124184,46.96455126,8.550914506,44.30983488,14.81705953,21.09187454,7.869015303,18.94434631,6.74432241,17.96383137,66.68658471,121.2749193,5.187291162,10.83161091,9.002737347,54.50692854,31.63880897,28.66766013,97.89994278,9.421995719,43.20885995,44.4625607,0.30793816,18.73702539,175.005458
37.02926438,33.16788789,16.7024884,23.9503428,143.0708707,87.37627972,10.20828143,38.98156737,11.32693143,15.02628359,13.86247836,17.18228306,9.806248431,22.43917773,73.75335209,166.5098073,5.644411208,18.42787041,15.09016531,41.51484734,32.68500389,26.83805366,118.9709707,13.72015703,64.72940136,48.00151208,3.70621669,19.3893561,190.8003869
42.27720668,39.50755938,24.06188197,24.75708467,169.1981405,119.8742337,9.056732568,45.99899409,19.87270993,23.20340977,16.98944008,27.01703548,18.31960544,32.77258816,90.81618805,207.7810312,11.58853676,26.7393233,36.97923669,45.71105101,34.96634886,20.17190158,149.4571547,14.24992216,66.88849627,65.07995191,12.71512075,24.80278023,182.7987111
32.2283679,36.70091416,17.81079951,21.14249985,185.1388019,154.9155069,11.76107893,46.14575491,13.63162895,19.78468722,15.46203227,20.51987375,10.9222274,27.72219368,106.1932025,222.6580331,16.67026397,27.60117105,28.35100117,55.18535729,38.1104187,25.36299685,131.6924819,13.98120843,84.09873046,80.18237552,8.768773972,26.64759624,184.059399
22.54816237,25.97366263,16.15483499,16.01289747,229.6316726,162.8989775,13.24802021,42.52434793,9.437009503,6.447942361,14.7801759,22.11160742,12.47396148,26.68173872,101.1996863,251.0659095,19.70925782,26.57217444,31.04738353,39.98228259,33.62350095,14.88709758,154.2935587,17.88677807,72.15637083,76.64612038,6.913606295,19.3299237,199.4084512
30.92001794,32.61639983,12.65401244,19.1213999,268.5079779,194.1416277,12.37457411,32.69489962,11.89670593,12.69363627,19.29013684,25.97166491,17.56740252,33.29615526,125.730358,288.7366708,20.09436026,30.0374709,32.33483822,53.60436237,42.01547657,24.92775231,159.7426681,20.86993927,75.533799,68.49605093,5.601260752,22.0310474,227.2198349
24.0865404,28.62491893,19.52048404,21.2680795,242.3678022,213.9673491,15.19140316,30.69473995,9.734047485,0.180264944,16.57677198,29.73133196,14.77622061,34.91838374,129.9190298,290.1147215,21.40158836,30.89666506,34.30305562,44.56126774,33.81158809,18.77200653,160.9465846,32.2205566,62.89725275,61.95215689,0,16.98992935,207.4998399
20.46078265,26.59569561,17.07993927,22.22985253,219.6163172,199.3533645,7.12528629,28.44463317,10.41519328,10.89099153,18.25947055,25.31415827,15.47673316,27.98981824,132.6051743,249.7546708,23.80510118,26.08531237,38.57498776,48.39633238,38.14467365,21.71251279,155.2959815,31.45625548,71.71595617,68.32189251,6.713823707,20.71506614,204.3802424
23.01733334,28.67493476,17.30175023,20.182737,250.8417889,207.4516709,9.187247379,30.7181754,7.6553271,7.871505372,17.58125033,27.83683594,10.59203614,25.26482748,127.0658599,265.6140971,25.00059314,32.17091609,41.44162622,52.27730607,31.82467911,22.8464482,162.5797691,46.60301358,69.29832845,87.8026945,4.717442985,26.29102334,212.3207172
17.36004074,24.33742163,10.44872054,14.43654438,248.2759871,211.6262504,14.59371192,28.16801709,5.506743511,7.866730285,20.79109546,26.75095209,13.75649111,26.65918345,145.1082508,255.970405,30.89885991,44.79422017,42.70067656,49.26501604,31.24981838,32.31441138,157.8485886,40.47933,82.18540969,92.45691615,7.758093486,24.94842794,207.1400504
18.81623877,25.25765723,10.32275819,14.0657362,219.9479306,218.5704191,14.7855815,24.59392755,9.35217209,21.65150916,15.87371287,21.83789675,7.157125649,15.96779339,136.8190872,222.8828195,19.68788659,48.61086374,56.91033433,41.39400648,27.99872669,21.87753283,146.895549,26.34838798,85.73192442,98.57754337,7.750649233,21.24529757,220.4512832
25.63140915,20.78983926,20.8406855,14.47775242,236.1052045,244.1415829,16.7557215,31.36563072,10.77026146,4.367108898,15.21361953,25.12658004,10.80629672,27.56740124,135.8420985,261.3754698,26.6577843,61.89671239,66.54938848,49.68062404,39.38413278,33.94469872,151.7048147,35.61741983,93.08389748,124.628638,3.624087359,24.8833382,203.4806223
11.54718574,15.34154822,8.148789592,14.59644888,237.7529068,220.0125307,9.537638645,17.55019378,2.969326782,8.995720503,13.51250213,18.92479812,6.764400601,16.52097301,120.6844324,250.8163656,34.42409127,47.99590569,67.19176426,46.84303211,21.09515915,15.14813272,124.3817131,34.61232187,79.20100109,103.7551526,1.970221878,12.23820629,201.2013704
17.37500282,21.54939906,15.51024088,10.53654531,224.6205508,215.6467555,8.148639681,33.6546721,10.43230548,10.03055091,15.69223886,25.26648942,6.567398119,16.34361859,139.6003212,249.2040894,36.43170922,56.69150821,60.85173508,52.43263647,34.54769335,33.04142344,130.7110854,56.18580233,99.69906846,127.2767893,0.268368055,17.69620436,219.6505648
18.5287179,19.17965747,10.51576324,11.05960976,230.2659329,206.2288779,2.242991456,28.07872396,12.57685471,2.424979934,19.31823404,22.98106255,7.332047594,16.80565518,128.4941395,220.0820938,38.86166012,56.14888259,60.32233921,49.27775733,29.09634495,17.70985989,136.9233452,49.52579242,92.73153843,120.5881745,4.661663445,22.38656105,204.5849953
17.64865097,17.92341596,7.846532739,12.2231709,233.3073582,220.2912875,8.582949309,28.50644174,11.78048004,3.150505247,16.41932227,17.8154142,2.964468096,24.33171878,127.9341701,211.9789619,25.52824082,49.37484459,69.87500949,36.22683508,21.8559668,15.43412976,131.4514415,35.90683928,93.02344959,121.9877159,3.332158544,19.84169794,221.0692457
18.82260097,20.56765564,17.71161378,15.736237,215.5365629,186.6314731,7.489529914,29.97874007,15.79421062,16.10373414,17.73330106,26.8998461,9.110072833,20.71008228,146.2807219,223.5561436,31.75832864,73.48854539,74.71321728,42.7769854,34.70031039,21.07127022,147.6936646,24.20464161,101.9944912,122.3415499,4.500865537,24.19943343,235.7450243
18.67123446,18.35296059,11.47965901,8.578672933,230.1298381,198.9092617,10.80237913,37.19982329,9.70268508,14.30847061,17.49238013,22.81220219,7.976516827,11.07314528,129.5063641,224.7198984,27.01416896,71.1889264,80.21635646,42.46142869,32.05021663,23.99839479,126.6921334,34.62236004,87.87216262,117.0731979,4.354788382,13.35274349,220.7978021
24.17977897,22.3442307,14.91496079,12.53162376,176.8928299,192.6218455,12.33502912,37.790796,14.83851865,17.66694236,22.1324447,22.97910253,13.52570129,17.43147765,143.1916881,213.2345157,38.75311652,71.58020693,83.82372568,47.10717267,39.63630892,14.22947619,141.4175809,29.23856389,87.62183484,113.7109829,2.904343463,16.36281296,227.7341847
15.10025411,25.50227404,9.983101526,8.006394121,183.2864737,160.6215273,4.298741632,33.70031617,6.817695009,24.33482605,17.44233049,29.74791261,4.523578935,14.20927247,128.5633931,169.3989745,28.12942071,63.10653452,72.36615752,55.7803671,26.45330275,11.81618292,121.651901,18.30333808,82.73152732,94.3215145,10.30928443,14.37926143,205.8086304
15.15265111,19.51258286,13.00498573,10.66427356,217.6747789,176.5042507,8.568889695,31.59025448,5.884578715,23.58987861,18.76125061,27.12518413,9.261878152,14.15042616,134.1613005,188.6223221,25.67783685,75.83447242,94.90245413,41.82119972,29.04471526,18.14315482,118.8326137,19.2925816,89.21410557,122.3963271,13.80218154,18.12357941,212.309111
4.789972712,15.42672554,21.28551331,9.782435653,214.9736718,176.4559551,8.222389835,36.79176308,8.579271784,16.1476932,19.24307199,29.43692775,4.03424328,20.77902445,136.0148237,209.3035039,35.40085687,74.74594504,104.8512809,47.62032639,29.05249392,15.95048723,120.5920256,22.65138535,88.41800779,137.1668467,8.325452187,20.78667543,209.335831
9.068679074,15.06023381,15.72469015,10.68049502,205.8247302,182.3038592,8.470168899,37.2455877,14.44633579,31.92605224,19.71619349,30.67758589,4.099544908,15.60837949,136.0308224,197.5738875,24.77811309,67.64618494,82.84969526,41.67297963,24.40756702,11.25393281,120.000405,21.56364649,83.8725519,107.4667726,9.590006289,15.54944919,213.9326636
5.070334527,11.12583765,11.72571166,7.153404761,195.7532716,174.5510974,5.688116026,41.25272054,8.749580301,13.32543679,19.70847623,18.2139274,2.70106926,13.55838548,107.8834368,194.0285397,19.9379683,57.27686719,82.65549605,41.87224171,20.25166893,11.90803216,93.57912229,20.89998674,90.42215105,126.4678521,8.306701684,9.436071828,189.6552574
9.30241656,12.54653561,10.06282978,14.58989654,205.933262,173.5046135,6.549969515,33.60996371,10.20017974,14.56592586,20.83478143,27.29086374,7.452100142,13.85647284,117.7890571,213.5823389,29.77725475,46.18440958,72.62850954,36.64545262,27.97509157,14.31899802,99.56139434,32.19098117,97.92087593,124.5009145,14.28047105,7.214729493,229.6519546
12.27917871,12.0547807,11.42913809,9.971166056,210.0201217,170.301517,4.920231702,32.59958589,14.62726515,16.28617515,18.91717024,23.80367906,7.059080977,13.02236642,116.6017474,207.8626009,23.99778485,44.76781676,43.9853092,39.06863472,24.51882283,17.72390414,95.90267995,24.00503978,96.03436699,97.42829724,14.544397,22.41791665,207.3236191
8.433411735,18.98147508,10.22020595,7.282611363,206.7431145,172.3035061,4.813347237,39.2495701,14.35779055,18.89371579,20.65800518,33.98469415,3.740676684,10.83472057,118.8536429,217.4565813,32.261941,58.70171093,83.08380443,41.39960172,25.83834912,14.72212182,111.7142103,23.38524506,101.9316452,119.9107096,14.04891784,15.75512713,217.7549072
5.709182813,20.78345996,10.64698547,13.02394486,216.8138565,164.0672063,9.57492486,39.22198987,12.38136249,18.10120672,19.31560551,33.92583759,8.767282024,15.59824082,121.2247834,228.2373611,37.43845931,61.84369709,81.73143761,44.00018275,30.50715161,11.45532723,109.3229678,37.2254315,98.08893849,101.4497838,13.77372008,20.45047734,209.1436986
5.39996902,15.07043141,10.82326248,6.062732431,213.4289366,160.9615995,5.799800556,36.87602326,7.119532444,12.87948306,17.97342628,26.25569939,4.747262976,6.224861396,98.02272114,221.1515328,31.31427114,60.91302649,84.28054108,35.73472259,23.00743343,10.58463046,106.7015563,37.96574928,92.44723693,108.3163459,7.51047994,10.74960564,181.7884545
0.674256111,13.38175724,0,2.751983695,232.4720854,150.0532056,2.742943346,39.72673059,0,4.629749827,14.9402638,25.41403899,2.183187053,3.254754001,94.477649,214.7279836,29.75333787,64.97672896,85.46867162,31.75894176,15.55839095,7.365252526,91.79606584,56.27687277,102.274698,126.7025208,4.130960803,13.5926791,211.4362718
7.678848167,12.03705549,14.78478582,0,213.3063291,174.9046569,5.974333798,43.43805607,14.05535029,14.91691135,17.89089116,24.83953679,1.526806662,13.73122517,102.3019852,242.0813862,29.76847722,68.75937543,106.9035617,43.12706229,26.09643885,3.261978845,108.3906932,49.45694642,109.1268316,157.988174,3.626327086,16.31840934,198.7588322
10.78247543,17.07553139,8.977137463,13.40381496,215.6531711,164.3956942,5.065500713,40.19915859,17.04287976,17.8331176,21.40466888,29.72047766,4.080834883,11.11815541,98.16843087,240.0816788,31.53694784,78.54623373,122.0410965,43.48914769,29.64320835,6.642645223,100.3714429,52.33346959,115.8988745,141.4152722,13.03294757,16.10891727,223.4697308
4.560379952,13.67659182,9.614508685,15.70977481,220.9493219,164.1461176,10.09447455,38.91690152,13.19512528,24.79683524,19.98627674,30.38033156,1.852720249,8.109943316,110.07698,230.7182722,29.37885949,76.56012103,127.6538407,42.42879673,24.04194497,10.08869568,89.66870793,44.55416646,116.1185046,133.8209187,8.621919298,4.618921662,200.1361917
16.53294918,27.71693021,8.745161358,10.72516149,229.9641032,175.8414284,14.86731214,36.80510605,19.09902306,23.24693063,19.74390989,28.57234157,9.41363109,15.3609082,109.8053052,249.132501,37.21421798,79.4296484,117.4728478,44.76733017,27.92063888,6.235283203,100.4037384,55.66417688,102.154275,129.4024712,21.54236207,19.35362828,216.9798281
15.34069119,16.33852716,14.0284084,7.14589766,199.8249145,171.2754608,8.192098011,44.77845453,23.59599846,19.41504609,19.17610113,28.40306027,8.734746099,10.85072061,100.4083056,240.3019285,30.78405765,62.98678174,89.20217684,36.42978197,27.96994028,5.442522893,100.7649753,54.85829608,105.7978226,117.6251287,17.31892974,11.22952362,253.6573867
14.48729216,14.46484224,11.07327657,11.57514372,194.5559033,168.4319343,8.594600857,47.05920093,22.58187745,21.8321312,15.09030579,26.79809639,10.98143236,9.941176233,109.8807109,240.7620548,33.69899636,55.948125,78.93632755,40.87214938,22.4978287,9.672202588,102.9491261,50.89035989,123.4531933,123.1030771,12.54481964,9.805051234,240.7882452
14.56764756,17.45799562,15.12801911,9.686149977,190.5573215,170.6730899,12.48216202,51.33103833,21.4724944,34.27630768,18.75392469,34.0045693,5.056887141,13.57004146,100.823552,211.5339384,34.24023018,67.10440993,85.40930934,49.40270959,33.51803199,11.06153776,93.53597976,38.28364184,118.7059659,116.7759503,17.92125342,11.34466806,253.783484
12.51371509,18.45000693,15.0795626,16.94136498,207.7001842,163.1754853,8.45386865,47.52286854,19.81198974,37.16875241,20.04293795,33.27180961,7.75481845,12.79247775,100.9298375,250.9511131,35.68466378,47.11584056,82.6836852,49.03751363,31.14685675,11.09077981,85.89568765,29.67120833,115.8228782,134.4880206,8.740854592,15.28006051,247.8037857
15.10690813,24.16129887,16.41270913,14.46383154,207.8211151,154.7254919,10.86932269,39.87711125,19.21893163,34.38803281,21.82881166,32.34479428,11.560735,12.04962612,108.0927429,246.1642871,42.17254738,56.55541919,65.03804789,57.13520553,31.55258228,11.29883079,108.1405496,29.6784585,100.0678525,121.8220809,23.03438004,20.08784021,234.4511954
8.967475549,17.58817779,7.267348529,9.871476571,194.9401383,160.1071287,6.758863488,32.20464398,11.98018359,14.11386988,15.23527293,29.07351341,5.67145158,8.314069559,111.5859948,211.0541259,25.38320249,34.88138265,43.71064731,36.79243219,28.68372458,12.84866685,96.77779814,22.38390978,80.55474937,72.42743246,18.35869098,12.33636191,213.2789339
17.63243834,26.36992698,18.59870003,11.97024747,171.6943863,165.0947262,13.03339104,30.73705793,21.56902326,36.43580686,25.68840445,31.91981634,10.46428489,17.26528637,117.6858343,204.8917467,26.28120265,39.109811,44.72296477,22.4679646,30.77037684,14.3795287,107.4645563,23.6830077,76.35927529,70.55087726,19.2547741,16.08461191,206.465165
13.21752817,25.24968239,9.353304333,8.949581402,153.0366897,146.0535352,7.245419815,25.82393189,9.060638868,25.19666853,22.39312482,23.93354911,10.98399481,13.31857741,84.95028592,176.9977989,23.14825044,30.16425761,27.79751122,35.71394425,21.52306353,4.077410902,88.29652502,21.09216499,49.58977236,41.10221205,12.78867421,12.58564286,207.3503081
16.88197637,30.87556309,13.31518834,14.77026352,162.7593079,152.8743662,10.6595273,43.25944159,22.3746829,35.81209695,31.36184329,30.65683397,13.22149034,22.3372328,88.99021609,173.5163803,25.71527587,29.63361012,38.84817838,39.65371703,32.71958399,6.910865346,73.7628655,45.32849139,55.39084897,51.33732413,24.14867049,23.87314007,218.7187041
11.41654747,25.44923293,16.93729116,16.30079234,132.2686881,125.2084753,4.977528131,22.87017476,18.04028482,36.36139468,36.91076037,32.47766155,22.53394209,19.60925246,101.6288429,142.1316193,19.19042136,22.30741334,26.38691192,34.08562432,25.64207049,4.322500892,56.91602901,63.88858446,51.79412937,29.93044824,21.23004987,17.40648881,205.2344418
15.54505793,34.08333012,10.47510993,25.98154608,113.5634603,129.6765949,14.98418147,25.77787506,21.73168464,25.34922916,32.18284878,33.98996868,15.99567522,24.45311528,91.05327391,131.7316883,16.38163748,43.17280914,38.69602249,34.27049215,29.4483608,6.775539447,45.97917906,50.28853994,53.99715669,28.8043986,26.38472193,23.11135058,197.3016187
15.24403872,24.63538874,14.19620025,12.78384133,97.58928918,99.16999758,8.450079479,27.92763483,24.16500279,38.62820757,29.66274815,38.24253663,23.41970418,23.03725767,76.15459683,113.571092,15.43482215,30.77262712,38.8847981,44.71385107,22.34697541,9.051430554,42.17656955,39.89194178,47.12269759,19.86752481,18.18292816,12.469208,202.1798365
13.47108377,29.42507771,6.577876397,15.69038664,89.15297308,74.29354934,7.56214539,41.24979134,19.74462973,25.47095483,27.08249608,27.29497953,11.03774906,18.09771148,65.30852902,89.97993652,13.33057455,28.26204014,38.26060622,34.78971224,21.58628697,1.876668392,30.82805267,32.43034335,48.66544498,26.39848331,18.48847861,11.77013966,170.9926362
17.95538203,36.14291481,12.12607012,19.9486311,144.8947929,94.84061781,14.2104921,62.7181487,23.09946895,28.23897701,31.18612293,31.70121611,23.75643329,29.55607028,64.59153505,148.9370987,20.28645955,43.62570872,63.51640451,32.39199649,33.09822482,8.87018267,36.64481558,53.0091153,55.5965473,41.99430477,18.8992817,15.93017915,187.1728398
8.438915098,31.71948765,10.99810127,8.230696268,144.4540759,107.4833093,7.194855474,51.42445872,15.8412598,27.14755511,20.49075753,28.20885866,13.51637444,23.11153562,67.93678951,171.9233689,12.30594614,50.66152489,74.35675495,23.5418511,20.28040196,6.950953614,34.29281682,22.84410562,66.43944716,27.97482377,8.554731393,10.27462054,167.0892554
13.96702527,24.39778316,14.54267087,17.21071745,146.2317019,104.5131275,15.01044532,48.33684932,16.84061388,27.44477837,25.26172235,34.40781336,21.36764847,19.41402364,70.68021583,192.9448883,16.72497823,49.54377864,76.26993996,17.40129928,20.08107957,5.191645562,44.16986682,27.03213457,66.17815448,37.95892628,20.17439412,20.42615372,215.5675505
18.1850534,41.41650511,17.88780576,16.0007255,125.3338251,107.8185781,13.52745519,28.89759167,24.27322727,39.43617367,33.96586258,43.87073408,25.10900166,24.41884386,82.76424559,183.0905581,16.2146919,59.12649967,70.75397661,34.56363791,20.06529018,10.74947818,50.78013872,21.77394878,57.58716983,42.33855332,22.07736424,25.23845857,180.4676767
36.17582329,56.14284484,12.50926627,17.26535471,114.2574745,97.51662769,10.60881394,31.22668277,32.78825078,37.26288112,33.1304823,40.46691052,17.71781166,22.36695063,72.73336509,145.7878514,16.30537232,43.76784808,45.65127077,34.72925371,28.39653015,17.86647734,32.72867779,29.41729983,40.0967929,35.64594634,17.58525821,18.60304728,186.8576288
32.84381243,56.47246759,17.57279143,17.01941041,123.280387,91.40308004,11.11913874,31.51366033,25.1422698,31.73483467,31.18519054,33.79347488,22.8634813,28.14234891,69.58424204,125.475151,11.00540668,43.59947024,54.09177514,27.95970425,26.71889826,14.38235994,33.60558451,29.34187229,36.52800727,21.97632769,8.458833845,9.284396336,203.4084009
32.61016741,53.3186823,18.43695254,16.04857124,132.7682157,81.37597265,7.775515645,52.66580112,24.81810367,34.1934303,29.44722895,40.0541576,21.57824352,26.58095487,62.98962037,159.8706284,15.36384429,35.04311607,62.41314772,22.08045158,24.36534166,14.27631991,32.84659406,20.34164507,38.14216433,26.85672274,10.23570355,10.39753912,211.1973977
32.38966036,67.11502011,16.24650376,16.6124505,140.4299997,88.78147376,11.62331654,67.39198643,20.65071427,28.29825733,36.6471715,41.30920167,26.13746744,33.27561258,63.89749686,159.8710007,11.84940312,58.08235055,77.14475524,26.03209525,27.52469661,11.31920364,35.44321795,23.29564927,54.91637649,38.3968019,19.40257924,20.1470153,197.9481846
23.33730208,51.60620919,21.84337383,26.41580292,177.0278961,104.8076593,15.59113385,67.64593868,18.63899831,27.93141422,42.51734207,44.42904341,28.10247963,24.97093162,83.89025572,211.4218086,19.56912457,68.27982066,97.60848868,32.47680456,22.16696005,16.35453897,37.58337007,34.85086527,68.35657999,43.96807163,19.53084992,20.56993066,170.3113348
24.91645418,46.82162428,14.30096555,16.41816016,241.0505146,122.884293,14.00278141,59.3192321,25.12022817,29.05922181,33.04697494,34.19932795,16.42814956,23.17703494,89.22563898,250.9153903,16.35654712,73.08726831,118.6638388,23.58772947,28.07630894,12.33358771,55.96005213,31.56739283,72.11099068,60.68845165,16.47330208,16.2178509,182.4219763
12.28375344,21.77166896,19.36332404,11.18786612,211.3242874,73.25594453,9.440843425,0,10.65764755,17.58408521,31.47265355,44.50120601,20.87328717,22.14314029,71.18087282,246.4181323,26.31710243,76.46296126,74.04389035,41.58435229,20.37128684,0,68.02146037,38.01244459,75.22276644,59.74991947,17.43764248,16.35819139,205.3429786
6.567481648,34.11828788,25.27989505,21.99470089,242.1602401,142.8719977,12.13901342,51.95114183,20.70104813,18.85452314,32.95860155,35.94791162,23.85991808,19.31549948,84.38371668,272.8415549,22.26466364,90.22610671,133.9721492,28.32915278,22.24842594,16.22967187,73.42219696,30.59022288,96.96248014,74.19673133,22.9694571,18.73194013,178.1682201
14.29639438,27.56186022,26.0610244,19.74675764,226.7989172,160.6369242,13.31378991,51.46697351,20.77684121,25.48253214,32.22768378,36.04920484,19.33359419,22.4456727,94.45627419,263.4950808,25.31085304,74.4094216,146.848462,27.34342478,24.17151996,15.76536225,88.80611477,34.46292524,97.19996358,87.53999416,22.59232035,18.20978006,187.8874623
0.628710149,19.05938386,17.22782299,10.48994315,202.2068399,147.6421546,7.910510913,43.36027076,9.42557975,15.01241995,20.2906462,22.81773267,7.889574274,5.884003134,82.59014214,236.0512368,22.49253999,75.31908738,146.8314828,21.65088434,18.3450911,16.18936452,87.05167288,53.64773569,94.10756865,91.05172994,11.41235802,14.26009677,195.1035386
4.970845695,16.55620765,16.02370523,14.593741,216.6998036,176.2089107,7.917940868,46.38127844,5.021871992,10.35249671,21.02283784,27.34352212,10.50667669,12.44012841,98.18691961,283.0824491,30.14769196,73.63716302,163.2138408,35.34964656,15.77523228,13.59325453,83.29333444,43.39281573,104.9914442,99.33121742,22.49509548,15.72457549,190.5081291
2.82487554,19.00634238,12.65401244,12.41891705,217.2223922,174.8527857,5.144186479,40.87604068,8.282240449,10.50743178,21.78732196,25.94705146,10.77692112,16.46165118,103.5377666,266.6554801,30.97078736,70.38060581,176.6509954,29.246337,16.5747189,17.99854745,90.02608989,30.88813504,102.2512722,92.21794724,18.69961482,16.41252617,210.1639705
0,19.74180606,13.66431105,17.65768406,193.104111,176.6336505,8.041676347,41.5944674,11.13468131,10.19222199,24.69410526,30.1522183,8.145725544,11.69734888,86.30684368,273.0347624,30.72369632,70.86038224,164.1651668,33.46704323,20.62255048,23.13364189,88.07296692,28.64300509,109.2510433,103.9770359,15.10967436,15.80803208,206.8841693
16.66047855,26.47290238,18.54863543,15.01567089,242.6184213,185.0497935,16.90417427,47.79694489,13.34121442,14.56690861,26.37983011,26.31343199,13.2862194,20.63618932,111.3939356,266.253791,29.88528929,85.52451036,156.0973598,26.34634517,24.55386921,15.85927915,90.31982876,34.57586384,98.56890743,109.6099301,18.89922702,15.73878931,258.6750042
17.99739791,18.83797335,18.43767016,17.33171261,229.148046,192.6541213,14.45879707,43.0460995,14.87027741,19.94419559,22.06602876,29.55190483,12.70451094,17.10766896,113.3320122,266.0961277,33.02207927,68.29380659,136.734441,42.53694712,21.02970944,12.8460216,92.72497423,35.34025823,98.85723798,118.6960353,22.74256909,16.60257586,275.9070485
8.634310373,19.22131434,10.61763271,9.623666388,208.9601565,157.193711,12.65546006,33.05045153,10.71861538,5.38655368,17.78559638,27.68194438,9.429970187,7.632068694,94.20190138,229.6216125,29.35194607,43.64768692,88.85727729,39.99331285,13.249851,13.48467399,94.458298,47.78134166,85.0541586,78.04716912,14.67041367,13.39742899,221.7038416
14.64674281,16.20757867,11.15100454,16.75536485,206.433723,182.5213749,12.18576033,41.519798,12.00777812,4.140363444,20.29744191,28.56835863,6.814068632,11.74822565,103.7395847,233.5034302,27.34373999,42.32764977,71.85661841,29.88492024,21.3678784,12.0402922,93.65059745,42.00526192,90.69470303,97.18818941,18.48819588,15.11918094,266.1430802
9.853776569,10.13448085,10.4293338,10.57378909,168.0034226,156.276578,8.120738614,27.18454079,12.91077828,9.009757394,24.11382764,26.73651886,8.447148697,13.45743157,97.82597406,181.3191533,16.6058135,44.08324872,63.09004898,30.42504944,16.40540931,4.352311099,84.98978429,32.55357955,74.02844883,66.31665028,20.8587878,12.93284982,236.5986849
14.24819983,16.33882868,18.37431484,10.99075887,170.5056084,147.9945769,10.35567172,35.64035241,24.83927475,12.2294022,28.93007953,36.7375747,17.60237259,19.55940538,109.0682392,178.209981,22.19604916,42.86252274,67.41766653,41.73072866,24.07351592,21.66977492,84.63093413,29.39693683,77.08118992,72.95349818,20.18412303,10.69435581,258.0872258
